"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"K20452..dmdA..dimethylmaleate.hydratase.large.subunit..EC.4.2.1.85."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","33"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K20453..dmdB..dimethylmaleate.hydratase.small.subunit..EC.4.2.1.85.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20454..dml..2.3.dimethylmalate.lyase..EC.4.1.3.32..","  7","  3","  0","  0","  4","  0","102","  0","  2","  1","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","106","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  7","  0"," 14","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  7","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K01101..E3.1.3.41..4.nitrophenyl.phosphatase..EC.3.1.3.41.","   38","  337","   20","    0","    1","    0","   62","  229","18145","17660","    8","   22","   13","    2","    2","    2","    3","    3","    0","    0","    0","    0","    6","   14","   23","  236","    6","    8","    6","    0","  261","    0","    2","    0"," 8272","    8","    2","  159","  174","    1","    0","   23","   71","    8","   11","   10","   59","   18","   28","    1","    9","    0","    5","    4","  660","    0"," 5275","    2","  277","    0","   17","    3","    0","  131","  206","    2","   14","    6","    3","    0"
"K01576..mdlC..benzoylformate.decarboxylase..EC.4.1.1.7.","  0","  0"," 12","  0","  0","  7","  0","  0"," 28"," 47","  0","  0"," 29","  4","  0"," 20","  0","  0","  0","  0","  0"," 78","  0","  0","  0","  0","  1","  3","  0","  0"," 80","  0","  0","  2","  0","  0","  0"," 66","  7","  0","  0"," 92"," 75"," 17","  1","  0","  0","  0"," 14","  0","  0","108","  0","  0","  0","  0"," 34","  0"," 94","  0","  0","  0","  3","  0","  0","  0","  0","  0"," 90","  0"
"K01612..bsdC..vanillate.4.hydroxybenzoate.decarboxylase.subunit.C..EC.4.1.1...4.1.1.61.","  0","  0"," 42","  0","  0","  2","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 56","  0","  0","  0","  0","  0","222","  0","  0"," 40","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 21","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 62","  0","  0","  0","  0","  0","  0"
"K01781..mdlA..mandelate.racemase..EC.5.1.2.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K01865..hab...hydroxyamino.benzene.mutase..EC.5.4.4.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K03862..vanA..vanillate.monooxygenase..EC.1.14.13.82."," 27","146","  0","163","  0","  0","  0","  0","  0"," 19","  0","  0","  0","  2","  1","  2","  1","  0","  3","  0","  0"," 25","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1"," 16","  0","216"," 15","  0","  0","  0","  0","  0","  0"," 25","  0","  0","166","  0","  0","  0","  0","  2","  0"," 27","  0","  0","  0","  0","  0","  0","  0"," 94","  0","  2","  0"
"K03863..vanB..vanillate.monooxygenase.ferredoxin.subunit"," 28","  0"," 36","  0","  0","  0","  0"," 20","  0","  0","  0","  2","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  8","  0","  0","  0","  0","  0","  0"," 53","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","452"," 16","  0","  0","  0","  0"," 88","  0","  0","  5","  0"," 31","  0"," 27","  0","  1","  0","  0","  0"," 33","  0"," 30","  0","  0","  0"
"K04099..desB..galA..gallate.dioxygenase..EC.1.13.11.57..","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  9","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","212","  0","  0","  0","  0","  0","  0","  0","  0"," 12","  0","  0","  0","  0","  0","  0","  0"," 19","  0"
"K05599..antA..anthranilate.1.2.dioxygenase..deaminating..decarboxylating..large.subunit..EC.1.14.12.1.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0","84"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"
"K05600..antB..anthranilate.1.2.dioxygenase..deaminating..decarboxylating..small.subunit..EC.1.14.12.1..","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","116","  0","  0","  0","  0","  0","  0"," 34","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K08295..abmG..2.aminobenzoate.CoA.ligase..EC.6.2.1.32."," 29","  2"," 19"," 17","115"," 42","  7"," 26","  0","  7","  0","  0"," 24","  2","  2","  0","  0","  1","  0","  0","  2","  0","  0","  2","  4","  0","  0","159","  0","  0"," 23","  0"," 12","  0","  9"," 11","  0","  4","137","  0","196","  4","  0","  0","  0","  0","  0","  0"," 27","  0","  0","297","  0","  0"," 21","  0","  2","  0"," 26","  0","292","  0","  0"," 42","  0","  0"," 37","  0"," 20","  0"
"K09461..E1.14.13.40..anthraniloyl.CoA.monooxygenase..EC.1.14.13.40.","  6","173","  5"," 56","  0","  0","  0","  3","  3","  1","  0","  0","  6","  0","  1","  0","  0","  0","  7","  2","  0","  0","  0","  2","  0","  3","  2","  0","  0","  0","211","  0","  5","  0"," 55"," 92","  0","  2"," 72","  0","  7","700"," 88","  9","  2","106"," 21","  0","  0","  2","  0","445","  0","  2","  0","  0"," 44","  0","122","  0"," 84","  0","  0"," 42","  0","  0","106","  0","  0","  0"
"K10215..ethA..monooxygenase..EC.1.14.13...","  0"," 19"," 44","174","  1"," 12","  0","  1","  6","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  5","  0","  0"," 51","  0"," 33","  0","  7","220","  0","  0","  1","  0"," 50","  0"," 34"," 12","  2"," 25","  2","  0","  4","  0","  0","  0","  2","  2"," 99","  0","  0","  0","104","  0","  0","  0","  0"," 16","  0","  0","  0","  6"," 11","  0"
"K11311..antC..anthranilate.1.2.dioxygenase.reductase.component..EC.1.18.1....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15054..mdlB...S..mandelate.dehydrogenase..EC.1.1.99.31."," 21","  0"," 70","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0"," 23","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","115","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 82","  0","  0","  0"
"K15057..nbzA..nitrobenzene.nitroreductase..EC.1.7.1.16.","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15058..amnA..2.aminophenol.2.amino.5.chlorophenol.1.6.dioxygenase.subunit.alpha.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15059..amnB..2.aminophenol.2.amino.5.chlorophenol.1.6.dioxygenase.subunit.beta..EC.1.13.11.74.1.13.11.76..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15060..ligXa..5.5..dehydrodivanillate.O.demethylase.oxygenase.subunit..EC.1.14.13....","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","127","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K15061..ligZ..OH.DDVA.oxygenase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15062..ligY..OH.DDVA.meta.cleavage.compound.hydrolase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15064..desA..syringate.O.demethylase..EC.2.1.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15065..desZ..3.O.methylgallate.3.4.dioxygenase..EC.1.13.11....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15066..ligM..vanillate.3.O.methylgallate.O.demethylase..EC.2.1.1.341."," 0"," 0"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0","60"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","30"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K16239..bsdC..4.hydroxybenzoate.decarboxylase.subunit.C..EC.4.1.1.61.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16319..andAc..anthranilate.1.2.dioxygenase.large.subunit..EC.1.14.12.1.."," 0"," 0"," 0","19"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0","30"," 0"," 0"," 0"," 0"," 0"," 2"," 0","72"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"
"K16320..andAd..anthranilate.1.2.dioxygenase.small.subunit..EC.1.14.12.1..","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 73","  0","  0","  0","  0","  0","  0","204","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 15","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  5","  0","  0","  0"
"K18248..andAb..anthranilate.1.2.dioxygenase.ferredoxin.component.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K18249..andAa..anthranilate.1.2.dioxygenase.ferredoxin.reductase.component..EC.1.18.1....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20712..glnA..3..hydroxyamino.phenol.mutase..EC.5.4.4.3.","  0"," 11","  0","  0","  0"," 87","  0","  9","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 52","  0","  0","  0","  0","  2","  4","  0","  0"," 30","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  7","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","158","  0","  0","  1","  0","  0","  0","  0","  7","  0"
"K20990..E3.1.1.92..4.sulfomuconolactone.hydrolase..EC.3.1.1.92.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K21726..npcA..4.nitrophenol.2.monooxygenase...4.nitrocatechol.4.monooxygenase..oxygenase.component..EC.1.14.13.29.1.14.13.166..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K21759..bsdD..vanillate.4.hydroxybenzoate.decarboxylase.subunit.D..EC.4.1.1...4.1.1.61.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K21802..vdh..vanillin.dehydrogenase..EC.1.2.1.67.","  0","126","  0","116","  0","  0","  0","  0","  0","  0","  0","  0","  5","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 46","  0","  0","  0","  0"," 10","  0","  0","  0"," 48","  0","  0","  0","  0","  2","  2"," 49","  3","142","  0","  0","  0","  0","  5","  0","  0","  0","  0","  0"," 14","  0","  0","  0","  0","  0"," 44","  0","  0","  0","  0","  0"," 31","  0","  0","  0"
"K22958..lpdC..gallate.decarboxylase.subunit.C..EC.4.1.1.59.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K22959..lpdB..gallate.decarboxylase.subunit.B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K22960..lpdD..gallate.decarboxylase.subunit.D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K23526..gcoA..aromatic.O.demethylase..cytochrome.P450.subunit..EC.1.14.14....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K23527..gcoB..aromatic.O.demethylase..reductase.subunit..EC.1.6.2....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00145..argC..N.acetyl.gamma.glutamyl.phosphate.reductase..EC.1.2.1.38.","   7","  88"," 454"," 191","  23"," 142","  14","  39","1383","2180","   4","  11","  91","   6","   7","   3","   4","   1","  13","   0","   0"," 115","   0","   0","   0"," 260","   3","   9","   0","   0","  89","   0","  77","   0","  26","  12","   0","  46"," 647","   0"," 601"," 513","  96"," 395","   0"," 395","   0","   0","  21","   1","   0"," 864","   0","   0","  53","   4"," 588","   2"," 794","   0"," 213","   0","   0","  31","  61","   0","  38","   4"," 317","   2"
"K00611..OTC..argF..argI..ornithine.carbamoyltransferase..EC.2.1.3.3..","  113","  202","  188","  167","  150","   32","  121","  177"," 7739"," 6635","   10","    0","   55","    0","    4","   19","   26","    5","   25","    0","    2","   16","    2","    0","   44","  232","    2","   90","    8","    0"," 1695","    0","  276","    4","20442","  156","    2","  168","  780","    0","  366","   72","    2","  683","   20","  139","   45","   29","   19","    0","    0","  303","   13","    0"," 1677","    5"," 7068","    0","  883","    5","   89","   15","    0"," 1136","    6","    0","  279","   26","  624","    2"
"K00618..ARG2..amino.acid.N.acetyltransferase..EC.2.3.1.1."," 0","95"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","81"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K00619..argA..amino.acid.N.acetyltransferase..EC.2.3.1.1.","43","63"," 0","59"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0","14"," 0"," 1","93"," 0"," 0"," 0","53"," 0"," 0"," 0"," 0"," 0"," 1","18"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","62"," 0"," 0","35"," 0"," 0"," 0","19"," 0"," 0"," 0"," 0","33"," 0"," 0"," 5"," 0"," 0"," 0"
"K00620..argJ..glutamate.N.acetyltransferase...amino.acid.N.acetyltransferase..EC.2.3.1.35.2.3.1.1."," 110"," 350"," 155","  91"," 100","  66","  37","   2"," 960","1846","   0","  21","  35","   2","   0","  18","   0","   6","   1","   0","   0"," 124","   0","   2","   6"," 131","   0","  19","   2","   0"," 319","   2"," 357","   1"," 583","  91","   0"," 443"," 252","   0"," 141","  90"," 397","  38","   1"," 178","   3","   2","  13","   2","   0"," 284","   0","   0","  71","   5","1532","   0"," 270","   9"," 213","   2","   0","  57","   0","   0"," 422","   1","  23","   0"
"K00818..E2.6.1.11..argD..acetylornithine.aminotransferase..EC.2.6.1.11.."," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","24"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0"," 0"," 0"
